review_id,sentence_id,text,category,polarity,target,from_num,to_num
1470286,1016296:4,Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family. ,FOOD#QUALITY,negative,Chow fun,Chow fun,8
958809,1642666:3,"They don't concern much of customer's health, just want to make money.",RESTAURANT#MISCELLANEOUS,negative,,,0
1707741,404464:0,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",SERVICE#GENERAL,positive,people,people,54
461928,1496205:1,The location and ambience is Ok but the food is what makes up for it.,LOCATION#GENERAL,neutral,location,location,12
535248,1212346:2,"Told us to sit anywhere, and when we sat he said the table was reserved.",SERVICE#GENERAL,negative,,,0
464215,464342:2,Be sure not to get anything other than bagels!..,FOOD#QUALITY,negative,,,0
519425,1353599:4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,RESTAURANT#MISCELLANEOUS,neutral,place,place,21
955711,483111:1,The food is reliable and the price is moderate.,RESTAURANT#PRICES,neutral,,,0
746254,445960:0,"This is such a lovely, peaceful place to eat outside.",AMBIENCE#GENERAL,positive,place,place,37
720418,507937:3,Service is fast and friendly.,SERVICE#GENERAL,positive,Service,Service,7
455623,1661757:3,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",SERVICE#GENERAL,neutral,,,0
485767,1241906:1,Prices are in line.,RESTAURANT#PRICES,neutral,,,0
1064477,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
1661757,1713185:2,And the Tom Kha soup was pathetic.,FOOD#QUALITY,negative,Tom Kha soup,Tom Kha soup,20
1353599,1102681:3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",FOOD#QUALITY,neutral,food,food,51
578016,430342:0,delicious simple food in nice outdoor atmosphere.,FOOD#QUALITY,positive,food,food,21
1380450,1335154:3,"My husbands was perfect, my was well done and dry.",FOOD#QUALITY,negative,,,0
1726001,1459569:3,Food was good not great not worth the wait or another visit,FOOD#QUALITY,neutral,Food,Food,4
1611489,1655504:6,Definitely a neighborhood favorite.,RESTAURANT#GENERAL,positive,,,0
1626564,1609375:1,"We love the food, drinks, and atmosphere!",FOOD#QUALITY,positive,food,food,16
872763,1227999:2,"Then, to top things off, she dropped used silverware on my boyfriend's jacket and did not stop to apologize or clean the mess that was left on clothes. ",SERVICE#GENERAL,negative,,,0
1615322,1225162:5,This is one of my favorite restaurants and it is not to be missed.,RESTAURANT#GENERAL,positive,,,0
1357554,1253117:3,"Also, because it is so thin, it gets cold very quickly and its not that filling.",FOOD#QUALITY,negative,,,0
1448587,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",FOOD#STYLE_OPTIONS,neutral,menu,menu,46
1338124,558423:3,It's definately not a place to go if you want to impress someone.,RESTAURANT#MISCELLANEOUS,negative,place,place,27
1719567,470488:0,The worst excuse for Japanese food I've ever encountered.,RESTAURANT#MISCELLANEOUS,negative,,,0
475298,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE#GENERAL,positive,restaurant,restaurant,14
476473,1476493:1,Everything we had was good or ok....but definitely nothing great.,FOOD#QUALITY,neutral,,,0
553097,1661043:1,Salads are a delicious way to begin the meal.,FOOD#QUALITY,positive,Salads,Salads,6
1723402,1232468:2,"Inside is a little cramped, but to be expected.",AMBIENCE#GENERAL,neutral,,,0
1432551,1719567:1,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",FOOD#STYLE_OPTIONS,negative,,,0
1404042,1459569:3,Food was good not great not worth the wait or another visit,FOOD#QUALITY,neutral,Food,Food,4
498657,630914:1,I'm not picky - but it was actually gross.,FOOD#QUALITY,negative,,,0
1232468,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",FOOD#QUALITY,positive,food,food,61
1004293,475298:2,Food is great and inexpensive.,FOOD#PRICES,positive,Food,Food,4
1189674,1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",FOOD#QUALITY,negative,grilled branzino,grilled branzino,40
530517,1476493:1,Everything we had was good or ok....but definitely nothing great.,FOOD#QUALITY,neutral,,,0
1328078,1459569:3,Food was good not great not worth the wait or another visit,FOOD#QUALITY,neutral,Food,Food,4
1746113,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
630914,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",FOOD#STYLE_OPTIONS,neutral,portions,portions,12
558423,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,neutral,Appetizers,Appetizers,44
720620,1328078:2,It was wonderful.,RESTAURANT#GENERAL,positive,,,0
1280166,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",SERVICE#GENERAL,negative,management,management,183
929329,1162037:2,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",AMBIENCE#GENERAL,negative,atmosphere,atmosphere,14
1671113,1232468:2,"Inside is a little cramped, but to be expected.",AMBIENCE#GENERAL,neutral,,,0
1538149,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
1347423,1205520:1,Even after they overcharged me the last time I was there.,SERVICE#GENERAL,negative,,,0
1718513,1189674:5,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",AMBIENCE#GENERAL,neutral,,,0
1328078,1710746:4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD#STYLE_OPTIONS,negative,burgers,burgers,27
1459569,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
958809,1253117:3,"Also, because it is so thin, it gets cold very quickly and its not that filling.",FOOD#QUALITY,negative,,,0
535086,1340075:1,"They have it all -- great price, food, and service.",FOOD#QUALITY,positive,food,food,37
1205520,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",FOOD#PRICES,negative,dim sum,dim sum,23
757762,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
1086478,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",RESTAURANT#PRICES,neutral,,,0
513395,1706644:1,"I found the food to be outstanding, particulary the salmon dish I had.",FOOD#QUALITY,positive,salmon dish,salmon dish,63
1632445,1476493:1,Everything we had was good or ok....but definitely nothing great.,FOOD#QUALITY,neutral,,,0
744478,436868:2,"The sandwiches are dry, tasteless and way overpriced.",FOOD#QUALITY,negative,sandwiches,sandwiches,14
433878,1328078:5,too large for just two people but nothing was left.,FOOD#STYLE_OPTIONS,negative,,,0
1340075,1476493:1,Everything we had was good or ok....but definitely nothing great.,FOOD#QUALITY,neutral,,,0
558423,1241906:1,Prices are in line.,RESTAURANT#PRICES,neutral,,,0
624715,1710746:6,I had a huge pastrami sandwich on a roll.,FOOD#STYLE_OPTIONS,neutral,pastrami sandwich on a roll,pastrami sandwich on a roll,40
1730447,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,atmosphere,atmosphere,43
1632445,1340075:0,Big Wong gets big Ups for a fine establishment.,RESTAURANT#GENERAL,positive,Big Wong,Big Wong,8
1232468,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",FOOD#STYLE_OPTIONS,neutral,menu,menu,46
565344,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,FOOD#QUALITY,negative,,,0
1118167,1432551:2,The wine list is excellent.,DRINKS#STYLE_OPTIONS,positive,wine list,wine list,13
1726001,754495:2,The food is okay and the prices here are mediocre.,FOOD#QUALITY,neutral,food,food,8
1062641,608500:1,We were less than impressed.,RESTAURANT#GENERAL,negative,,,0
1561259,1162037:2,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",AMBIENCE#GENERAL,negative,atmosphere,atmosphere,14
1241906,1349391:1,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",FOOD#QUALITY,negative,food,food,24
1221938,509227:2,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",RESTAURANT#MISCELLANEOUS,negative,,,0
476473,1058221:4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",SERVICE#GENERAL,negative,waiter,waiter,112
430342,1611489:2,"Overall, not worth the money.",RESTAURANT#PRICES,negative,,,0
1308557,1349391:0,sometimes i get good food and ok service.,SERVICE#GENERAL,neutral,service,service,40
1162037,1448587:5,No plans to return anytime soon.,RESTAURANT#GENERAL,negative,,,0
713152,1439875:5,Please be aware that it's CASH or AMEX only!,RESTAURANT#MISCELLANEOUS,neutral,,,0
1256373,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
530517,1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",FOOD#STYLE_OPTIONS,positive,bruschettas,bruschettas,34
1707201,1167434:5,"those rolls were big, but not good and sashimi wasn't fresh.",FOOD#STYLE_OPTIONS,neutral,rolls,rolls,11
1609375,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,atmosphere,atmosphere,43
1004293,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",FOOD#QUALITY,positive,Thai food,Thai food,44
1167434,404464:2,"The entree was bland and small, dessert was not inspired.",FOOD#STYLE_OPTIONS,negative,entree,entree,10
608500,1457607:2,The characters really make for an enjoyable experience.,AMBIENCE#GENERAL,positive,characters,characters,14
512294,1496707:3,Moderate prices.,RESTAURANT#PRICES,neutral,,,0
657129,1086478:3,"The kitchen however, is almost always slow.",SERVICE#GENERAL,negative,kitchen,kitchen,11
511290,1572033:1,Decor is nice though service can be spotty.,SERVICE#GENERAL,negative,service,service,28
1609375,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",AMBIENCE#GENERAL,positive,setting,setting,153
1718513,1055910:4,Ambiance- relaxed and stylish.,AMBIENCE#GENERAL,positive,Ambiance,Ambiance,8
1410878,1728733:4,The food looked very appetizing and delicious since it came on a variety of fancy plates.,FOOD#STYLE_OPTIONS,positive,food,food,8
735448,1496205:4,"The quantity is also very good, you will come out satisfied.",FOOD#STYLE_OPTIONS,positive,quantity,quantity,12
1506491,507755:1,The fried dumplings are GREAT!,FOOD#QUALITY,positive,fried dumplings,fried dumplings,19
1448587,1417496:5,Beautiful experience.,RESTAURANT#GENERAL,positive,,,0
1199292,464215:3,A little crowded but they move that line really fast!,RESTAURANT#MISCELLANEOUS,negative,,,0
1746113,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",FOOD#STYLE_OPTIONS,negative,chicken casserole,chicken casserole,32
1253117,1726001:1,"The freshest, best variety, and the fastest delivery.",FOOD#QUALITY,positive,,,0
1126814,503807:5,The service was friendly and the atmosphere was casual.,SERVICE#GENERAL,positive,service,service,11
1162037,1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,AMBIENCE#GENERAL,negative,atmosphere,atmosphere,14
1538149,444818:0,"Seriously, this place kicks ass.",RESTAURANT#GENERAL,positive,place,place,21
744478,735448:2,"good music, great food, speedy service affordable prices.",FOOD#QUALITY,positive,food,food,22
929329,1543345:4,Always great service!,SERVICE#GENERAL,positive,service,service,20
1303888,1496205:1,The location and ambience is Ok but the food is what makes up for it.,LOCATION#GENERAL,neutral,location,location,12
1352948,530517:2,"Great food, great decor, great service.",FOOD#QUALITY,positive,food,food,10
507755,1457607:2,The characters really make for an enjoyable experience.,AMBIENCE#GENERAL,positive,characters,characters,14
1102681,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
1387314,1189674:5,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",AMBIENCE#GENERAL,neutral,,,0
